timeStamp,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020
2022-06-25 19:31:40 +0000 ,-59.61377,-200.0,-65.47547,-60.827633,-69.17311,-70.39146,-68.74914,-200.0,-69.76173,-71.99866,-87.20989,-200.0,-200.0,-77.61002,-200.0,-85.25962,-200.0,-89.24205,-82.310356,-81.02063
2022-06-25 19:31:41 +0000 ,-59.39014,-200.0,-65.99234,-60.736145,-200.0,-70.166176,-68.68505,-71.61796,-200.0,-200.0,-200.0,-84.15833,-77.75261,-200.0,-78.91212,-200.0,-200.0,-89.20066,-82.13336,-200.0
2022-06-25 19:31:42 +0000 ,-200.0,-200.0,-200.0,-200.0,-69.13762,-200.0,-68.69133,-71.60929,-69.61099,-71.91036,-87.38372,-83.864586,-77.58198,-77.51078,-79.02872,-200.0,-200.0,-89.248375,-81.950836,-81.257706
2022-06-25 19:31:43 +0000 ,-59.055885,-200.0,-65.922424,-200.0,-69.12585,-69.78621,-200.0,-71.577835,-69.47316,-71.8118,-87.1976,-83.598816,-77.446625,-77.29596,-78.87298,-85.43205,-200.0,-200.0,-200.0,-81.38325
2022-06-25 19:31:44 +0000 ,-59.03327,-200.0,-65.672386,-60.543404,-69.115074,-69.44159,-68.8475,-200.0,-69.476875,-71.80721,-86.9889,-200.0,-77.193085,-77.099525,-78.692055,-85.45712,-200.0,-89.37756,-81.9137,-81.24138
2022-06-25 19:31:45 +0000 ,-58.986225,-200.0,-65.63839,-60.39068,-200.0,-69.53642,-69.16143,-200.0,-69.45675,-71.69395,-86.81874,-200.0,-200.0,-76.72526,-200.0,-85.612656,-200.0,-89.32173,-81.85619,-81.114494
2022-06-25 19:31:46 +0000 ,-58.836964,-200.0,-65.604454,-60.206818,-200.0,-69.87696,-69.424965,-71.59328,-200.0,-200.0,-200.0,-83.44135,-76.98477,-200.0,-78.74193,-200.0,-200.0,-89.33841,-81.847824,-200.0
2022-06-25 19:31:47 +0000 ,-200.0,-200.0,-200.0,-200.0,-68.8457,-200.0,-69.64528,-71.498314,-69.547424,-71.61389,-86.85777,-83.38291,-76.87984,-76.061455,-78.59005,-200.0,-200.0,-89.52477,-81.86084,-80.88938
2022-06-25 19:31:48 +0000 ,-59.263718,-200.0,-65.42297,-60.082886,-68.77619,-69.775566,-200.0,-71.37012,-69.93123,-71.23698,-86.82574,-83.60967,-76.73968,-75.566376,-78.108925,-85.492516,-200.0,-200.0,-200.0,-80.44753
2022-06-25 19:31:49 +0000 ,-59.3859,-200.0,-65.215675,-59.860477,-68.79534,-69.60298,-69.65211,-71.38265,-70.36491,-70.78892,-86.62533,-200.0,-77.17476,-75.17568,-77.71602,-85.149506,-200.0,-89.99607,-82.0025,-80.04633
2022-06-25 19:31:50 +0000 ,-59.352882,-200.0,-64.96122,-59.61574,-69.461655,-69.5956,-69.46655,-200.0,-70.826355,-70.50895,-86.46559,-200.0,-200.0,-74.8833,-200.0,-84.794495,-200.0,-90.31511,-82.1734,-79.70014
2022-06-25 19:31:51 +0000 ,-59.387566,-200.0,-64.77275,-59.391945,-200.0,-69.630196,-69.255516,-71.56522,-200.0,-200.0,-200.0,-83.7051,-77.17479,-200.0,-77.85224,-200.0,-200.0,-90.54482,-82.5892,-200.0
2022-06-25 19:31:52 +0000 ,-200.0,-200.0,-200.0,-200.0,-69.95334,-200.0,-69.38695,-71.9033,-70.9446,-71.007965,-86.340195,-83.79522,-77.053604,-74.89613,-77.9918,-200.0,-200.0,-90.81977,-83.05214,-79.70796
2022-06-25 19:31:53 +0000 ,-60.348286,-200.0,-64.62108,-59.25218,-70.16979,-69.726715,-200.0,-72.51332,-70.81958,-71.69174,-86.09577,-84.15782,-76.963455,-74.86082,-77.948296,-84.59961,-200.0,-200.0,-200.0,-79.75363
2022-06-25 19:31:54 +0000 ,-60.60797,-200.0,-64.61215,-59.209927,-70.2615,-69.705894,-69.48075,-72.89435,-70.534134,-71.66821,-85.63626,-200.0,-76.81615,-74.78716,-77.867165,-84.46275,-200.0,-91.026985,-83.21594,-79.64495
2022-06-25 19:31:55 +0000 ,-60.620834,-200.0,-64.83997,-59.191963,-200.0,-69.71038,-69.4603,-200.0,-70.16688,-71.37505,-85.15404,-200.0,-200.0,-74.97934,-200.0,-84.33761,-200.0,-91.13091,-83.47767,-79.69885
2022-06-25 19:31:56 +0000 ,-60.588394,-200.0,-64.98058,-59.175537,-200.0,-70.124435,-69.35603,-73.16006,-200.0,-200.0,-200.0,-84.18282,-77.11492,-200.0,-77.92274,-200.0,-200.0,-91.14039,-83.71416,-200.0
2022-06-25 19:31:57 +0000 ,-200.0,-200.0,-200.0,-200.0,-70.38956,-200.0,-69.953705,-73.40304,-70.45917,-71.15117,-84.84283,-84.01675,-77.727516,-74.91338,-77.82026,-200.0,-93.26577,-91.25814,-83.390686,-200.0
2022-06-25 19:31:58 +0000 ,-60.602932,-200.0,-64.7434,-59.29028,-70.52734,-70.237854,-200.0,-73.75499,-71.06299,-70.90224,-84.5996,-83.90908,-78.21997,-74.6848,-77.72939,-84.0934,-93.56743,-200.0,-200.0,-79.55065
2022-06-25 19:31:59 +0000 ,-60.507145,-200.0,-64.42313,-59.112156,-70.653336,-70.15263,-69.94913,-200.0,-71.721375,-70.65393,-84.31231,-200.0,-78.10989,-74.39021,-77.796745,-83.828735,-200.0,-200.0,-83.44851,-79.267555
2022-06-25 19:32:00 +0000 ,-60.3782,-200.0,-64.32489,-58.91077,-71.028076,-69.859375,-69.761696,-200.0,-72.60364,-70.556625,-84.22355,-83.96106,-200.0,-74.16503,-200.0,-83.651596,-200.0,-91.53693,-83.27753,-78.98799
