,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,CompassString
69,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-86.88444,-70.99462,-80.648605,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-75.07782,-81.24575,-87.67909,-65.19751,-200,-61.421215000000004,-200.0,3
70,S06,-88.04828,-200,-88.48161,-89.99055,-80.47152,-86.58871,-75.2835,-80.53999,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-74.29370499999999,-82.31988,-87.49006,-65.27525,-200,-57.46961,-200.0,3
71,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-83.87147,-75.13021,-80.582886,-87.29829,-89.184875,-200,-200,-200,-200,-85.8939,-74.29370499999999,-82.56587,-87.277954,-65.26769,-200,-57.456833,-68.990234,3
72,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-86.27533,-75.069145,-79.808152,-87.29829,-89.184875,-200,-200,-200,-200,-85.77466,-74.79221,-81.24575,-84.40345500000001,-65.845924,-200,-57.44452,-200.0,3
73,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-86.42707,-75.010506,-79.808152,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-74.88213,-81.24575,-84.40345500000001,-65.845924,-200,-61.421215000000004,-69.460594,3
74,S06,-88.04828,-200,-88.48161,-89.87087,-80.47152,-86.381996,-70.99462,-80.88511,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-75.13506,-82.38182,-86.94786,-65.23321,-200,-61.421215000000004,-200.0,3
75,S06,-88.04828,-200,-88.48161,-89.720146,-80.47152,-83.87147,-74.98218,-80.91707,-87.29829,-89.184875,-200,-200,-200,-200,-85.63055,-74.29370499999999,-82.28801,-86.633644,-65.28084,-200,-57.53953,-200.0,3
76,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-83.87147,-74.98267,-80.86274,-87.29829,-89.184875,-200,-200,-200,-200,-85.76062,-74.29370499999999,-82.17024,-86.334145,-65.30006,-200,-57.684242,-69.96945,3
77,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-86.245766,-74.845825,-79.808152,-87.29829,-89.184875,-200,-200,-200,-200,-85.82641,-75.26868,-81.24575,-84.40345500000001,-65.845924,-200,-57.718834,-70.11366,3
78,S06,-88.04828,-200,-88.48161,-89.42722,-80.47152,-86.11575,-70.99462,-80.642334,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-75.23416,-82.16561,-86.35453,-65.1861,-200,-61.421215000000004,-200.0,3
79,S06,-88.04828,-200,-89.97691,-89.26333,-80.47152,-83.87147,-74.95883,-80.45808,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-75.20089,-82.16115,-86.46456,-65.04974,-200,-57.752262,-200.0,3
