"Date","001","002","003","004","005","006","007","008","009","010","011","012","013","014","015","016","017","018","019","020","accer_x","accer_y","accer_z","gyro_x","gyro_y","gyro_z","magn_x","magn_y","magn_z"
"2022-06-30T06:40:30.046","-200","-73.857285","-89.07308","-80.77222","-200","-93.258705","-200","-200","-89.54149","-200","-200","-200","-82.158615","-70.847046","-200","-200","-200","-200","-200","-71.76095","-1.2042835","2.4887726","9.321824","0.06686938","-0.016839517","0.1204219","31.700005","-55.8","-25.6"
"2022-06-30T06:40:31.154","-85.36156","-200","-89.010544","-80.588066","-200","-200","-200","-92.22793","-200","-200","-200","-70.85719","-200","-70.6931","-200","-200","-200","-200","-200","-200","-1.7022774","2.908955","9.260772","0.043045636","-0.064487","-0.10315478","31.099998","-57.3","-25.0"
"2022-06-30T06:40:32.269","-200","-200","-200","-200","-200","-200","-91.121216","-92.30623","-200","-200","-57.445667","-70.50091","-81.78866","-200","-200","-200","-200","-200","-200","-71.93553","-1.6244658","2.8898015","9.435549","-0.011932235","-0.011341731","0.054448456","32.000008","-57.6","-24.4"
"2022-06-30T06:40:33.388","-85.51532","-73.55669","-200","-200","-200","-200","-200","-200","-89.70104","-84.87902","-57.163116","-70.215935","-81.84176","-200","-93.00029","-200","-200","-200","-200","-71.61798","-1.4939818","3.1160536","8.768764","0.043656502","-0.013785192","-0.023131432","31.900002","-57.2","-24.6"
"2022-06-30T06:40:34.504","-200","-73.40569","-200","-80.419426","-200","-200","-200","-200","-200","-84.94435","-56.986378","-200","-81.721115","-70.86081","-92.62198","-200","-200","-200","-200","-71.32134","-1.4820108","2.9592333","9.32781","-0.040032037","-0.00889827","-0.048176907","32.200005","-57.8","-24.6"
"2022-06-30T06:40:35.619","-200","-73.265434","-200","-80.309715","-200","-200","-200","-200","-200","-200","-200","-70.07941","-200","-71.01786","-200","-200","-200","-200","-200","-200","-1.4580688","3.0933087","9.251195","0.007004587","-0.0034004827","-0.0005294187","32.200005","-58.0","-24.0"
"2022-06-30T06:40:36.732","-200","-200","-200","-80.208466","-200","-200","-200","-200","-200","-200","-56.8222","-70.07613","-200","-71.165276","-200","-200","-200","-200","-200","-200","-1.508347","3.0801406","9.163807","-0.013764832","0.025921049","0.09415469","32.1","-58.1","-24.0"
"2022-06-30T06:40:37.855","-85.8198","-73.01471","-200","-200","-200","-200","-200","-92.18541","-200","-85.22501","-56.66925","-69.832985","-81.36194","-200","-200","-200","-200","-200","-200","-71.612686","-1.6041151","2.8658595","9.388862","0.0039502624","-0.004622213","0.011687886","31.799995","-57.5","-24.4"
"2022-06-30T06:40:38.975","-86.09458","-72.81944","-200","-80.0298","-200","-200","-200","-200","-200","-85.53134","-56.526375","-200","-81.02732","-71.05081","-92.43972","-200","-200","-200","-200","-71.9602","-1.5921441","2.7329812","9.427169","-0.0070453137","-0.022337306","0.017796539","31.700005","-56.7","-25.0"
"2022-06-30T06:40:40.096","-200","-72.63658","-88.954445","-79.946205","-200","-200","-200","-92.254715","-200","-85.8601","-200","-200","-80.714745","-70.94292","-92.496544","-200","-200","-200","-200","-72.54024","-1.4688427","2.541445","9.363723","0.019221893","0.009427687","0.031235574","32.000008","-55.8","-25.6"
"2022-06-30T06:40:41.218","-86.54718","-72.464935","-88.90382","-79.82831","-200","-93.488365","-91.818855","-92.3923","-200","-200","-200","-69.64479","-200","-70.84102","-92.450615","-200","-200","-200","-200","-200","-1.4760253","2.554613","9.313444","-0.009488773","-0.015006922","0.022072595","32.000008","-55.9","-25.5"
"2022-06-30T06:40:42.329","-200","-200","-200","-200","-200","-200","-91.55813","-200","-200","-85.96456","-56.43052","-69.54444","-80.72557","-200","-200","-200","-200","-200","-200","-72.4504","-1.043872","2.268506","9.862914","0.0021176655","-0.032722015","-0.152024","31.299995","-54.8","-26.7"
"2022-06-30T06:40:43.442","-200","-72.26731","-200","-200","-200","-200","-91.42556","-200","-200","-86.01323","-56.41458","-69.45025","-80.69871","-200","-200","-200","-200","-200","-200","-72.29631","-1.484405","0.40581718","12.854469","-0.11211413","-0.119464874","0.355605","34.000008","-50.0","-27.9"
"2022-06-30T06:40:44.564","-200","-72.116394","-200","-79.91287","-200","-200","-200","-200","-200","-200","-56.2911","-200","-80.7096","-70.64282","-200","-200","-200","-200","-200","-72.42198","-0.7697359","2.6288335","9.595961","0.016778432","-0.26973775","-0.030461816","31.400002","-50.9","-28.9"
"2022-06-30T06:40:45.679","-200","-71.97387","-89.01035","-80.25766","-200","-200","-91.39201","-92.28996","-200","-200","-200","-69.14467","-200","-70.821144","-200","-200","-200","-200","-200","-200","-0.40342298","2.6539726","9.528923","0.030828333","-0.0382198","-0.01580105","30.900002","-54.6","-27.0"
"2022-06-30T06:40:46.791","-86.76456","-200","-200","-80.32216","-200","-200","-91.73071","-92.26998","-200","-200","-56.103973","-68.7859","-200","-70.82699","-200","-200","-200","-200","-200","-200","-0.81402856","2.6252422","9.574412","0.033271793","0.026531914","0.031235574","31.200005","-54.5","-27.1"
"2022-06-30T06:40:47.913","-87.10462","-71.73723","-200","-200","-200","-200","-91.95598","-92.25246","-200","-86.33005","-55.927254","-68.48169","-80.57841","-200","-200","-200","-200","-200","-200","-72.34136","-0.8487445","2.7880478","9.463082","0.014945836","-0.018672114","0.01107702","31.599998","-55.0","-26.6"
"2022-06-30T06:40:49.035","-200","-71.579544","-200","-80.31051","-200","-93.51818","-200","-200","-90.0877","-86.62243","-55.76006","-200","-80.489136","-70.993126","-200","-200","-200","-200","-200","-72.29752","-0.8463503","2.6803088","9.405622","0.0033393968","0.026531914","0.06544403","31.400002","-55.1","-26.6"
"2022-06-30T06:40:50.148","-200","-71.5606","-89.20512","-80.51173","-200","-93.54493","-200","-200","-90.25742","-200","-200","-200","-80.33681","-70.89858","-92.24211","-200","-200","-200","-95.0","-200","-0.8595184","2.4516625","9.579201","-0.01926262","0.0063733608","0.005579233","32.000008","-54.0","-27.2"
