"Date","001","002","003","004","005","006","007","008","009","010","011","012","013","014","015","016","017","018","019","020","accer_x","accer_y","accer_z","gyro_x","gyro_y","gyro_z","magn_x","magn_y","magn_z"
"2022-06-30T05:08:04.319","-77.490074","-200","-83.18701","-69.06159","-200","-200","-80.86427","-81.75836","-200","-200","-75.47735","-79.33912","-200","-76.530846","-200","-200","-200","-200","-89.60229","-200","-2.1559787","4.164714","8.53892","0.03359759","0.012054408","-0.0735889","-6.300003","-24.7","-29.6"
"2022-06-30T05:08:05.431","-200","-75.69438","-200","-200","-200","-200","-80.785126","-200","-200","-67.470924","-75.30301","-200","-54.580353","-200","-89.094","-200","-200","-200","-200","-71.34644","-2.135628","3.8666358","8.671799","-0.037262775","-0.005049819","0.0027692579","-4.9000015","-25.400002","-29.5"
"2022-06-30T05:08:06.555","-200","-75.41613","-200","-69.20739","-200","-83.685905","-200","-200","-85.12157","-67.67087","-75.21563","-200","-54.629505","-76.54962","-88.982925","-200","-200","-200","-200","-71.731705","-2.1440077","3.6750996","8.814254","-0.012828169","-0.009325876","0.011321371","-4.199997","-24.599998","-30.1"
"2022-06-30T05:08:07.683","-77.47099","-75.153854","-83.17973","-69.3807","-200","-83.58132","-200","-81.90046","-85.31868","-67.788605","-200","-200","-200","-76.761856","-200","-200","-200","-200","-200","-200","-2.2589293","3.5901055","9.016563","-0.06291912","-0.03192789","0.019873487","-4.4000015","-24.0","-30.6"
"2022-06-30T05:08:08.810","-77.453125","-200","-83.05909","-69.54407","-200","-83.48338","-80.505684","-82.03204","-200","-200","-200","-78.98509","-200","-76.84678","-200","-200","-200","-200","-89.85203","-200","-2.1380222","3.5757403","8.92319","-0.047036625","-0.03314962","-0.09924524","-4.800003","-24.199997","-30.3"
"2022-06-30T05:08:09.916","-200","-200","-200","-200","-200","-200","-80.32538","-200","-85.30312","-67.58818","-75.392746","-200","-54.64208","-200","-200","-200","-200","-200","-200","-71.88266","-1.863886","3.8510735","8.887277","-0.039095372","-0.024597507","-0.080308415","-4.9000015","-25.400002","-29.2"
"2022-06-30T05:08:11.036","-200","-75.287025","-200","-200","-200","-200","-200","-200","-200","-67.39856","-75.66785","-200","-200","-76.88947","-200","-200","-200","-200","-200","-71.95597","-1.8148049","3.904943","8.881291","0.018325958","-0.025208373","-0.068701975","-5.199997","-25.400002","-29.2"
"2022-06-30T05:08:12.152","-200","-75.34515","-200","-69.213615","-200","-200","-200","-200","-200","-67.25215","-200","-200","-54.58742","-76.929634","-200","-200","-200","-200","-200","-200","-2.5342624","3.7780502","8.6574335","-0.06414085","-0.020321451","0.024760408","-5.0","-26.3","-28.8"
"2022-06-30T05:08:13.266","-77.325294","-200","-83.0569","-69.138504","-200","-83.39145","-80.11801","-81.783615","-200","-200","-200","-200","-200","-76.50773","-200","-200","-200","-200","-200","-200","0.320823","1.8219875","9.725247","-0.30787608","0.1476665","1.4639589","-18.896004","-3.2109985","-37.553"
"2022-06-30T05:08:14.393","-77.42202","-200","-82.801704","-68.93417","-200","-200","-80.303246","-81.75226","-200","-200","-200","-78.9857","-200","-200","-200","-200","-200","-200","-89.72442","-200","-0.59735334","1.9512744","9.792285","0.029321533","-0.025208373","0.17381154","-3.300003","14.199997","-40.8"
"2022-06-30T05:08:15.502","-200","-75.067375","-200","-200","-200","-200","-200","-200","-85.28888","-67.01514","-75.927155","-200","-54.470177","-200","-200","-200","-200","-200","-200","-71.8896","-0.830788","2.8874073","9.357738","0.055588737","0.0028914288","-0.014945834","-1.199997","12.199997","-41.4"
